sida,pars,ct,sid,descrip,omit,man.source,man.dm,man.ph,man.tan,app.rate,tan.app,cereal.hght,incorp,time.incorp,air.temp,wind.2m,rain.rate,app.mthd,dt.x,rain.cum,app.rate.ni,man.dm.ni,wind.sqrt,app.mthd.ts,app.mthd.bc,app.mthd.os,app.mthd.cs,incorp.shallow,incorp.deep,man.source.pig,__group,__orig.order,__add.row,__f4,app.mthd.bsth,incorp.none,meas.tech.mm,nmax,km,j,er.int,er,dt.y,f,s,e,ei,f0,r1,r2,r3,f4,r5,jinst,n,lwr,upr
25os,ALFAM,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,0.00643112748496641,4.88357044321115,1.05690629773232e-06,1.05690629773232e-06,0.00624946265688825,,,,,,,,,,,,,,,
25os,ps01,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,,,0.00465891542391006,,0.0165049921746149,1,6.90185841696913e-11,47.2077603755495,0.792239624381516,0.00465891542391006,0.0189725954732124,0.00576541335808297,0.111077705480687,9.86847397183898e-05,1,0,0.00465868554574713,,,
25os,ps02,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,,,0.000676875363936347,,0.00250445821530754,1,0.000351725955905411,47.8794342797093,0.120213994334762,0.000676875363936347,0.0127731836761587,0.00640677517651437,0.0158786853066665,1.4089387967263e-05,1,0,0.000676845354343127,,,
25os,ps03,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,,,2.09477049786105e-08,,0.000253185598502548,1,9.21474663318127e-08,3.34824773385675,0.0121529087281223,2.09477049786105e-08,0.00709014027932571,0.00446966044705964,0.0676810890783263,6.08032353744811e-09,1,0.0158489319246111,2.07702973909366e-08,100,0.000165508842662614,0.000410682054383319
25ts,ALFAM,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,ts,1,0,40,1,1.6431676725155,1,0,0,0,0,1,0,25ts,20664,FALSE,1,0,0,1,0.0156420097071579,4.88357044321115,2.5706438890119e-06,2.5706438890119e-06,0.0152001582571765,,,,,,,,,,,,,,,
25ts,ps01,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,ts,1,0,40,1,1.6431676725155,1,0,0,0,0,1,0,25ts,20664,FALSE,1,0,0,1,,,0.00614866177662776,,0.0219120033164946,1,2.13740847532713e-10,46.9482238405945,1.05177615919174,0.00614866177662776,0.0587554596363415,0.00576541335808297,0.111077705480687,0.00013095829132664,1,0,0.00614825917621717,,,
25ts,ps02,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,ts,1,0,40,1,1.6431676725155,1,0,0,0,0,1,0,25ts,20664,FALSE,1,0,0,1,,,0.00068018321088914,,0.00254687901777828,1,0.00251323024288502,47.8752365769038,0.122250192853357,0.00068018321088914,0.045217606686064,0.00222622026820904,0.0158786853066665,1.4089387967263e-05,1,0,0.000680127786261884,,,
25ts,ps03,168,25,best,0,cat,1,6,1.2,40,48,0,deep,0.167,0,2.7,0,ts,1,0,40,1,1.6431676725155,1,0,0,0,0,1,0,25ts,20664,FALSE,1,0,0,1,,,2.70948417903372e-08,,0.000570940341180035,1,1.6749471830232e-06,3.35292522548319,0.0274051363766417,2.70948417903372e-08,0.114583507112446,0.00376997014062541,0.0676810890783263,6.08032353744811e-09,1,0.0158489319246111,2.67013710349311e-08,100,0.0003222759363649,0.00189714080807946
26bc,ALFAM,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,1,26bc,21168,FALSE,1,0,1,1,0.50686718110411,24.962296928344,0.000341578336439552,0.000341578336439552,0.441297019060216,,,,,,,,,,,,,,,
26bc,ps01,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,1,26bc,21168,FALSE,1,0,1,1,,,0.0375017749822213,,0.377940826933362,1,3.43050228478818e-28,29.8588403071986,18.1411596928014,0.0375017749822213,0.323772401304441,0.281679213867093,0.111077705480687,0.00125518083641533,1,0,0.0374782441511812,,,
26bc,ps02,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,1,26bc,21168,FALSE,1,0,1,1,,,0.0606466418275673,,0.413901618248697,1,3.66646231527769e-53,28.1327223240625,19.8672776759375,0.0606466418275673,0.161966032492711,0.715005928071348,0.0158786853066665,0.00215341288111717,1,0,0.0605813666335289,,,
26bc,ps03,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,6,1.6431676725155,0,1,0,0,0,0,1,26bc,21168,FALSE,1,0,1,1,,,0.00357059874207621,,0.358107828579973,1,1.68376640667856e-18,1.72641922885928,17.1891757718387,0.00357059874207621,0.377756066449801,0.193171249454103,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00353873954784647,100,0.314153421269796,0.423688466019191
26bsth,ALFAM,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,1,26bsth,21336,FALSE,1,1,1,1,0.292462363489478,24.962296928344,0.000197090700120472,0.000197090700120472,0.254628379991134,,,,,,,,,,,,,,,
26bsth,ps01,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,1,26bsth,21336,FALSE,1,1,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
26bsth,ps02,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,1,26bsth,21336,FALSE,1,1,1,1,,,0.0220398123213243,,0.223304908040311,1,2.18716966324856e-09,37.2813644118779,10.7186355859349,0.0220398123213243,0.161966032492711,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0220333001771662,,,
26bsth,ps03,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,6,1.6431676725155,0,0,0,0,0,0,1,26bsth,21336,FALSE,1,1,1,1,,,0.00452755632507085,,0.224134119174067,1,5.47904592370916e-07,2.18910767547722,10.7584377203552,0.00452755632507085,0.377756066449801,0.0353835481779161,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00448715772274105,100,0.18271447099657,0.313855184337228
26cs,ALFAM,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,26cs,21840,FALSE,1,0,1,1,0.275228879352798,24.962296928344,0.000185477036695608,0.000185477036695608,0.239624281361247,,,,,,,,,,,,,,,
26cs,ps01,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,26cs,21840,FALSE,1,0,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
26cs,ps02,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,26cs,21840,FALSE,1,0,1,1,,,0.00598456583378493,,0.0212986781817963,1,1.97217372867636e-12,46.9776634472718,1.02233655272622,0.00598456583378493,0.000146044982054858,0.115023040225409,0.0158786853066665,0.000127383616695658,1,0,0.00598418467405174,,,
26cs,ps03,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,26cs,21840,FALSE,1,0,1,1,,,0.00247772206563823,,0.0477644923977227,1,7.28765262743202e-10,2.90480073724873,2.29269563509069,0.00247772206563823,0.000502451526875978,0.0353835481779161,0.0676810890783263,0.000845874558712889,1,0.0158489319246111,0.00245709706755544,100,0.0127196402767069,0.0658697512863643
26os,ALFAM,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,26os,21672,FALSE,1,0,1,1,0.138374740441031,24.962296928344,9.32508858477316e-05,9.32508858477316e-05,0.120474086203099,,,,,,,,,,,,,,,
26os,ps01,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,26os,21672,FALSE,1,0,1,1,,,0.0368950496934275,,0.187734220640685,1,7.10845876135755e-13,38.9887574092464,9.01124259075286,0.0368950496934275,0.12917479347156,0.0662849907480699,0.111077705480687,0.000945852247202923,1,0,0.0368776038112325,,,
26os,ps02,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,26os,21672,FALSE,1,0,1,1,,,0.0245626990304331,,0.134396987085173,1,6.77257222805583e-10,41.5489446192345,6.45105538008829,0.0245626990304331,0.0501527920755484,0.115023040225409,0.0158786853066665,0.000591000363671547,1,0,0.0245554414580367,,,
26os,ps03,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,26os,21672,FALSE,1,0,1,1,,,0.00487553026420606,,0.118748971150632,1,4.7011602159828e-08,2.35736546946153,5.69995061523035,0.00487553026420606,0.0324124275588792,0.0353835481779161,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00483202755614191,100,0.107193308952916,0.176036641134867
26ts,ALFAM,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,1,26ts,21504,FALSE,1,0,1,1,0.336559808255048,24.962296928344,0.000226808015397151,0.000226808015397151,0.293021220657654,,,,,,,,,,,,,,,
26ts,ps01,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,1,26ts,21504,FALSE,1,0,1,1,,,0.0429874424150469,,0.286947540654998,1,1.78171197405091e-12,34.2265180485583,13.7734819514399,0.0429874424150469,0.323772401304441,0.0662849907480699,0.111077705480687,0.00125518083641533,1,0,0.0429604695518918,,,
26ts,ps02,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,1,26ts,21504,FALSE,1,0,1,1,,,0.022755412793579,,0.199021285898082,1,0.000654638510924706,38.4463236383812,9.55302172310792,0.022755412793579,0.161966032492711,0.0399680988337946,0.0158786853066665,0.000591000363671547,1,0,0.0227479559088223,,,
26ts,ps03,168,26,pig,0,pig,6,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,6,1.6431676725155,1,0,0,0,0,0,1,26ts,21504,FALSE,1,0,1,1,,,0.00463007384267478,,0.211540265453734,1,1.38943996745237e-06,2.23866473564318,10.1539327417792,0.00463007384267478,0.377756066449801,0.0298445310734685,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00458875972400318,100,0.181862537140779,0.295700442256994
27bc,ALFAM,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,4,1.6431676725155,0,1,0,0,0,0,1,27bc,22008,FALSE,1,0,1,1,0.412871258853845,18.0804323608151,0.000216751569670881,0.000216751569670881,0.372754784624266,,,,,,,,,,,,,,,
27bc,ps01,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,4,1.6431676725155,0,1,0,0,0,0,1,27bc,22008,FALSE,1,0,1,1,,,0.042148803639499,,0.300858427363449,1,4.77969602795834e-37,33.5587954865545,14.4412045134455,0.042148803639499,0.17488114079678,0.399391483617054,0.111077705480687,0.00125518083641533,1,0,0.0421223569879043,,,
27bc,ps02,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,4,1.6431676725155,0,1,0,0,0,0,1,27bc,22008,FALSE,1,0,1,1,,,0.0663691886307269,,0.358598054526829,1,1.19050040573853e-100,30.7872933827122,17.2127066172878,0.0663691886307269,0.0799509695611499,1.36167485558543,0.0158786853066665,0.00215341288111717,1,0,0.0662977541450661,,,
27bc,ps03,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,4,1.6431676725155,0,1,0,0,0,0,1,27bc,22008,FALSE,1,0,1,1,,,0.00423245190255805,,0.23398514084374,1,3.9526377740047e-21,2.04643167088211,11.2312867604995,0.00423245190255805,0.182693089380864,0.224885322681126,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00419468722582582,100,0.197512455602119,0.295031222147451
27bsth,ALFAM,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,4,1.6431676725155,0,0,0,0,0,0,1,27bsth,22176,FALSE,1,1,1,1,0.238226716352484,18.0804323608151,0.000125065655696893,0.000125065655696893,0.215079510722617,,,,,,,,,,,,,,,
27bsth,ps01,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,4,1.6431676725155,0,0,0,0,0,0,1,27bsth,22176,FALSE,1,1,1,1,,,0.0449398519440649,,0.254562026695793,1,9.16846948519988e-15,35.7810227186019,12.2189772813981,0.0449398519440649,0.17488114079678,0.0939851415834526,0.111077705480687,0.00125518083641533,1,0,0.0449116540237314,,,
27bsth,ps02,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,4,1.6431676725155,0,0,0,0,0,0,1,27bsth,22176,FALSE,1,1,1,1,,,0.0237792274165827,,0.16200695450892,1,2.77411708816659e-17,40.2236661835718,7.77633381642816,0.0237792274165827,0.0799509695611499,0.219052703675348,0.0158786853066665,0.000591000363671547,1,0,0.0237722013426939,,,
27bsth,ps03,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,4,1.6431676725155,0,0,0,0,0,0,1,27bsth,22176,FALSE,1,1,1,1,,,0.0046785974636645,,0.170329359391577,1,9.98557565002995e-08,2.26214529242349,8.17580925079569,0.0046785974636645,0.182693089380864,0.0411926757842111,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00463685180098918,100,0.148352027986365,0.22469728832626
27cs,ALFAM,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,27cs,22680,FALSE,1,0,1,1,0.224189093568444,18.0804323608151,0.000117696102336973,0.000117696102336973,0.202405848060733,,,,,,,,,,,,,,,
27cs,ps01,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,27cs,22680,FALSE,1,0,1,1,,,0.0449398519440649,,0.254562026695793,1,9.16846948519988e-15,35.7810227186019,12.2189772813981,0.0449398519440649,0.17488114079678,0.0939851415834526,0.111077705480687,0.00125518083641533,1,0,0.0449116540237314,,,
27cs,ps02,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,27cs,22680,FALSE,1,0,1,1,,,0.00598496734397713,,0.0212330161440228,1,2.27862597151745e-20,46.9808152250869,1.01918477491309,0.00598496734397713,6.56707521348493e-05,0.219052703675348,0.0158786853066665,0.000127383616695658,1,0,0.005984586158682,,,
27cs,ps03,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,1,27cs,22680,FALSE,1,0,1,1,,,0.00247786957725982,,0.0476670223030125,1,1.01150775549451e-10,2.90497370173753,2.2880170705446,0.00247786957725982,0.000185062417291327,0.0411926757842111,0.0676810890783263,0.000845874558712889,1,0.0158489319246111,0.00245724335219645,100,0.012504457245424,0.0625651799666478
27os,ALFAM,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,27os,22512,FALSE,1,0,1,1,0.112713853666781,18.0804323608151,5.91731785199862e-05,5.91731785199862e-05,0.101762056202137,,,,,,,,,,,,,,,
27os,ps01,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,27os,22512,FALSE,1,0,1,1,,,0.0376605717543228,,0.170880811345615,1,3.23042712344907e-15,39.7977210554105,8.20227894458954,0.0376605717543228,0.0616177849009131,0.0939851415834526,0.111077705480687,0.000945852247202923,1,0,0.0376427638938154,,,
27os,ps02,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,27os,22512,FALSE,1,0,1,1,,,0.0251388381454021,,0.114093525053694,1,8.04642428874766e-18,42.5235107974227,5.47648920257733,0.0251388381454021,0.0231900602224015,0.219052703675348,0.0158786853066665,0.000591000363671547,1,0,0.0251314103458678,,,
27os,ps03,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,1,27os,22512,FALSE,1,0,1,1,,,0.00489287803687866,,0.112957519827474,1,6.65939185229387e-09,2.36575399198104,5.42196095171875,0.00489287803687866,0.0121838230817437,0.0411926757842111,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00484922059806918,100,0.0934144566118258,0.132021746044248
27ts,ALFAM,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,4,1.6431676725155,1,0,0,0,0,0,1,27ts,22344,FALSE,1,0,1,1,0.274146515880517,18.0804323608151,0.000143923042262295,0.000143923042262295,0.247509176991924,,,,,,,,,,,,,,,
27ts,ps01,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,4,1.6431676725155,1,0,0,0,0,0,1,27ts,22344,FALSE,1,0,1,1,,,0.0449398519440649,,0.254562026695793,1,9.16846948519988e-15,35.7810227186019,12.2189772813981,0.0449398519440649,0.17488114079678,0.0939851415834526,0.111077705480687,0.00125518083641533,1,0,0.0449116540237314,,,
27ts,ps02,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,4,1.6431676725155,1,0,0,0,0,0,1,27ts,22344,FALSE,1,0,1,1,,,0.0239969606655279,,0.154335991816743,1,7.44698525624056e-07,40.5918716480978,7.40812760720368,0.0239969606655279,0.0799509695611499,0.0761162293497807,0.0158786853066665,0.000591000363671547,1,0,0.0239898675897783,,,
27ts,ps03,168,27,pig pig DM,0,pig,4,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,4,1.6431676725155,1,0,0,0,0,0,1,27ts,22344,FALSE,1,0,1,1,,,0.00472949513253873,,0.163939411101581,1,2.95023883129965e-07,2.28675169955757,7.8690917328759,0.00472949513253873,0.182693089380864,0.0347442852892998,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00468729508831621,100,0.147649046035273,0.205564841279522
2bc,ALFAM,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,3,1.6431676725155,0,1,0,0,0,0,0,2bc,1008,FALSE,1,0,1,1,0.435312488241344,3.96587680662012,5.87203491886346e-05,5.87203491886346e-05,0.425273312255926,,,,,,,,,,,,,,,
2bc,ps01,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,3,1.6431676725155,0,1,0,0,0,0,0,2bc,1008,FALSE,1,0,1,1,,,0.0439356014141197,,0.271219991672223,1,9.33314475421365e-43,34.9814403997333,13.0185596002667,0.0439356014141197,0.123587561011998,0.475576952942945,0.111077705480687,0.00125518083641533,1,0,0.0439080336199501,,,
2bc,ps02,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,3,1.6431676725155,0,1,0,0,0,0,0,2bc,1008,FALSE,1,0,1,1,,,0.0652546718749818,,0.369368914170368,1,2.50124926904713e-138,30.2702921198223,17.7297078801777,0.0652546718749818,0.0952929365369919,1.87912342147995,0.0158786853066665,0.00215341288111717,1,0,0.0651844369660051,,,
2bc,ps03,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bc,1,0,40,3,1.6431676725155,0,1,0,0,0,0,0,2bc,1008,FALSE,1,0,1,1,,,0.00392717035681578,,0.29004812982973,1,2.84781794609043e-22,1.89882507354185,13.922310231827,0.00392717035681578,0.260064997035034,0.242644484124539,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.0038921295997293,100,0.18644805457601,0.362013463298852
2bsth,ALFAM,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,3,1.6431676725155,0,0,0,0,0,0,0,2bsth,1176,FALSE,1,1,1,1,0.251175305708735,3.96587680662012,3.38816414809373e-05,3.38816414809373e-05,0.245382701165299,,,,,,,,,,,,,,,
2bsth,ps01,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,3,1.6431676725155,0,0,0,0,0,0,0,2bsth,1176,FALSE,1,1,1,1,,,0.0458134218135697,,0.24007172187949,1,3.18766901472425e-16,36.4765573497845,11.5234426502155,0.0458134218135697,0.123587561011998,0.111913170634921,0.111077705480687,0.00125518083641533,1,0,0.0457846757638541,,,
2bsth,ps02,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,3,1.6431676725155,0,0,0,0,0,0,0,2bsth,1176,FALSE,1,1,1,1,,,0.023368250604193,,0.176490003289636,1,2.79192977084636e-23,39.5284798420975,8.47152015790252,0.023368250604193,0.0952929365369919,0.302294680941202,0.0158786853066665,0.000591000363671547,1,0,0.023361345962063,,,
2bsth,ps03,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,bsth,1,0,40,3,1.6431676725155,0,0,0,0,0,0,0,2bsth,1176,FALSE,1,1,1,1,,,0.00454857821411103,,0.200553912786709,1,8.22982692905151e-08,2.19927994933302,9.62658781376203,0.00454857821411103,0.260064997035034,0.0444456554398701,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00450799268120412,100,0.160599681785848,0.235104709018058
2cs,ALFAM,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,2cs,1680,FALSE,1,0,1,1,0.236374681126444,3.96587680662012,3.1885149610944e-05,3.1885149610944e-05,0.230923408566099,,,,,,,,,,,,,,,
2cs,ps01,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,2cs,1680,FALSE,1,0,1,1,,,0.0458134218135697,,0.24007172187949,1,3.18766901472425e-16,36.4765573497845,11.5234426502155,0.0458134218135697,0.123587561011998,0.111913170634921,0.111077705480687,0.00125518083641533,1,0,0.0457846757638541,,,
2cs,ps02,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,2cs,1680,FALSE,1,0,1,1,,,0.00598488118561846,,0.0212471062730219,1,2.33211352121916e-26,46.980138898895,1.01986110110505,0.00598488118561846,7.95986876515267e-05,0.302294680941202,0.0158786853066665,0.000127383616695658,1,0,0.0059845000058056,,,
2cs,ps03,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,0,0,2cs,1680,FALSE,1,0,1,1,,,0.00247778179682534,,0.0477101466608796,1,9.2073025212247e-11,2.90487079089463,2.29008703972222,0.00247778179682534,0.000290953518649381,0.0444456554398701,0.0676810890783263,0.000845874558712889,1,0.0158489319246111,0.0024571563024582,100,0.0126460057590947,0.0621674346103688
2os,ALFAM,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,2os,1512,FALSE,1,0,1,1,0.118840309289552,3.96587680662012,1.60306553284306e-05,1.60306553284306e-05,0.11609961424554,,,,,,,,,,,,,,,
2os,ps01,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,2os,1512,FALSE,1,0,1,1,,,0.0379382779438942,,0.164766949556951,1,1.0796765870372e-16,40.0911864212664,7.90881357873364,0.0379382779438942,0.0418596144886228,0.111913170634921,0.111077705480687,0.000945852247202923,1,0,0.0379203387695861,,,
2os,ps02,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,2os,1512,FALSE,1,0,1,1,,,0.0250115499612278,,0.118579230633789,1,8.19510816729728e-24,42.3081969295782,5.69180307042186,0.0250115499612278,0.0279711879093329,0.302294680941202,0.0158786853066665,0.000591000363671547,1,0,0.0250041597716681,,,
2os,ps03,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,0,0,2os,1512,FALSE,1,0,1,1,,,0.00488188273702939,,0.115565863455732,1,6.0204051816489e-09,2.36043766072761,5.54716144587514,0.00488188273702939,0.0190246607761371,0.0444456554398701,0.0676810890783263,0.00204975679643274,1,0.0158489319246111,0.00483832340521307,100,0.0982605685332714,0.127563110842652
2ts,ALFAM,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,3,1.6431676725155,1,0,0,0,0,0,0,2ts,1344,FALSE,1,0,1,1,0.289047492193901,3.96587680662012,3.89903118614421e-05,3.89903118614421e-05,0.282381479339545,,,,,,,,,,,,,,,
2ts,ps01,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,3,1.6431676725155,1,0,0,0,0,0,0,2ts,1344,FALSE,1,0,1,1,,,0.0458134218135697,,0.24007172187949,1,3.18766901472425e-16,36.4765573497845,11.5234426502155,0.0458134218135697,0.123587561011998,0.111913170634921,0.111077705480687,0.00125518083641533,1,0,0.0457846757638541,,,
2ts,ps02,168,2,low DM,0,cat,3,7.5,1.2,40,48,0,none,,13,2.7,0,ts,1,0,40,3,1.6431676725155,1,0,0,0,0,0,0,2ts,1344,FALSE,1,0,1,1,,,0.0235689347752484,,0.169417809727993,1,6.88364073183156e-09,39.8679451261727,8.13205486694365,0.0235689347752484,0.0952929365369919,0.105041074041437,0.0158786853066665,0.000591000363671547,1,0,0.0235619707914704,,,
